"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"54003","SN 2020cgu","07:27:48.240","+20:24:05.51","SN Ic","0.027189","","","ZTF, ATLAS, GOTO, GaiaAlerts, Pan-STARRS1","ZTF, ATLAS, GOTO, GaiaAlerts, Pan-STARRS1","ePESSTO+, ZTF","ATLAS; GaiaAlerts; GOTO; Pan-STARRS1; ZTF","ZTF20aammtwx","ATLAS1 - ACAM1, Gaia - Gaia-photometric, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT, P60 - SEDM","1","1","","18.4562","r-ZTF","2020-02-11 04:08:23.000","ZTF_CLU_PUBLIC","",""
"53788","SN 2020byp","16:09:19.640","+15:49:20.24","SN Ic","0.041","SDSS J160919.57+154920.7","0.041","ALeRCE, GaiaAlerts, ZTF, Pan-STARRS1","ZTF, GaiaAlerts, Pan-STARRS1","ePESSTO+","GaiaAlerts; Pan-STARRS1; ZTF","ZTF20aamdyln","Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","19.9091","r-ZTF","2020-02-06 13:01:18.000","ALeRCE","",""
"53256","SN 2020bfb","12:54:44.230","-39:51:09.50","SN Ic","0.01266","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS20efm","ATLAS1 - ACAM1","ESO-NTT - EFOSC2-NTT","1","1","","17.904","orange-ATLAS","2020-01-27 12:33:07.000","ATLAS_Bot1","",""
"52974","SN 2020aut","14:10:13.340","-06:49:20.82","SN Ic","0.033703","","","ZTF, ATLAS, GaiaAlerts, Pan-STARRS1","ZTF, ATLAS, GaiaAlerts, Pan-STARRS1","UCSC, ZTF","ATLAS; GaiaAlerts; Pan-STARRS1; ZTF","ZTF20aaiftgi","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","Lick-3m - KAST, P60 - SEDM","1","1","","18.78","r-ZTF","2020-01-25 12:30:49.000","ZTF_AMPEL_NEW","",""
"52629","SN 2020ajd","05:45:13.023","-20:45:49.75","SN Ic","0.0746","","","Pan-STARRS1","Pan-STARRS1","adH0cc","Pan-STARRS1","PS20fd","PS1 - GPC1","VLT-UT1 - FORS2","1","1","","21.21","w-PS1","2020-01-19 07:56:38.000","PS1_Bot1","",""
"52412","SN 2020abf","09:18:05.955","-15:48:44.95","SN Ic","0.017","WISEA J091805.83-154841.8","0.016064","ALeRCE, ATLAS, ZTF, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ePESSTO+","ATLAS; Pan-STARRS1; ZTF","ZTF20aagewqr","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","19.1417","r-ZTF","2020-01-16 07:36:19.000","ALeRCE","",""
"51958","SN 2020pm","07:28:14.753","+19:14:27.60","SN Ic","0.054","WISEA J072815.17+191424.4","","ALeRCE, ZTF, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ePESSTO+","ATLAS; Pan-STARRS1; ZTF","ZTF20aaeqmjl","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","19.5324","r-ZTF","2020-01-08 07:36:18.000","ALeRCE","",""
"51926","SN 2020oi","12:22:54.930","+15:49:24.96","SN Ic","0.0052","MESSIER 100","0.00524","ALeRCE, ATLAS, Pan-STARRS1, GaiaAlerts","ZTF, ATLAS, Pan-STARRS1, GaiaAlerts","UCSC, ZTF","ATLAS; GaiaAlerts; Pan-STARRS1; ZTF","ZTF20aaelulu","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","SOAR - Goodman","1","1","","17.2799","r-ZTF","2020-01-07 13:00:54.000","ALeRCE","",""
"51920","SN 2020oc","09:48:02.916","+03:32:17.78","SN Ic","0.02","SDSS J094802.83+033215.6","0.062","ALeRCE, ZTF, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ePESSTO+, ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20aaekkuv","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT, P60 - SEDM","1","1","","19.4118","r-ZTF","2020-01-07 08:39:32.000","ALeRCE","",""
"51897","SN 2020nf","17:23:57.400","+30:49:16.18","SN Ic","0.0482","","","GaiaAlerts, ZTF, ATLAS","GaiaAlerts, ZTF, ATLAS","ZTF","ATLAS; GaiaAlerts; ZTF","Gaia20acm","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.29","G-Gaia","2020-01-05 16:10:33.000","Gaia_Bot1","",""
