"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"4185","SN 2007fx","20:55:57.480","-05:41:54.89","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.5","","2007-07-14 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1007; PositionRef=CBET 1007; Orig Type=Ia   ]",""
"4182","SN 2007fu","20:30:28.879","-13:15:34.88","SN Ia","","Anon.           ","","","","","","","","","0","1","","19","","2007-07-13 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1007; PositionRef=CBET 1007; Orig Type=Ia   ]",""
"4181","SN 2007ft","12:47:03.701","-41:35:21.98","SN Ia","","NGC 4677        ","","","","","","","","","0","1","","16","","2007-07-15 00:00:00.000","","[Discoverer=Klotz; DiscoveryRef=CBET 1004; PositionRef=IAUC 8864; Orig Type=Ia   ]",""
"4180","SN 2007fs","22:01:40.440","-21:30:29.59","SN Ia","","ESO 601-G5      ","","","","","","","","","0","1","","15.4","","2007-07-15 00:00:00.000","","[Discoverer=Winslow, Li (LOSS); DiscoveryRef=CBET 1002; PositionRef=IAUC 8864; Orig Type=Ia   ]",""
"4179","SN 2007fr","21:37:08.741","+00:26:13.81","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.9","","2007-07-14 00:00:00.000","","[Discoverer=Chu, Li (LOSS); DiscoveryRef=CBET 1001; PositionRef=CBET 1001; Orig Type=Ia   ]",""
"4170","SN 2007fi","15:44:16.870","+34:43:13.69","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.7","","2007-07-05 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 996; PositionRef=CBET  996; Orig Type=Ia   ]",""
"4169","SN 2007fh","22:16:41.640","+21:18:58.90","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.2","","2007-07-03 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 996; PositionRef=CBET  996; Orig Type=Ia   ]",""
"4165","SN 2007fd","14:16:19.030","+36:13:01.31","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.5","","2007-06-30 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 996; PositionRef=CBET  996; Orig Type=Ia   ]",""
"4164","SN 2007fc","23:57:33.890","-21:59:53.02","SN Ia","","ESO 538-G8      ","","","","","","","","","0","1","","16.9","","2007-07-08 00:00:00.000","","[Discoverer=Winslow, Li (LOSS); DiscoveryRef=CBET 995; PositionRef=IAUC 8864; Orig Type=Ia   ]",""
"4163","SN 2007fb","23:56:52.370","+05:30:31.79","SN Ia","","UGC 12859       ","","","","","","","","","0","1","","15.7","","2007-07-03 00:00:00.000","","[Discoverer=Madison, Li (LOSS); DiscoveryRef=CBET 992; PositionRef=IAUC 8864; Orig Type=Ia   ]",""
"4160","SN 2007ez","23:29:29.570","+10:31:54.30","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.5","","2007-06-30 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 991; PositionRef=CBET  991; Orig Type=Ia   ]",""
"4159","SN 2007ey","15:12:21.360","+12:30:03.71","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.7","","2007-06-29 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 991; PositionRef=CBET  991; Orig Type=Ia   ]",""
"4158","SN 2007ex","00:26:49.889","+21:10:49.30","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.7","","2007-06-28 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 991; PositionRef=CBET  991; Orig Type=Ia   ]",""
"4156","SN 2007ev","22:40:06.180","+24:41:57.08","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.1","","2007-06-27 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 991; PositionRef=CBET  991; Orig Type=Ia   ]",""
"4150","SN 2007ep","16:54:38.510","+16:02:59.71","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.4","","2007-06-08 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4149","SN 2007eo","17:28:46.330","+22:10:40.30","SN Ia","","Anon.           ","","","","","","","","","0","1","","19","","2007-06-05 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4148","SN 2007en","16:18:43.841","+03:02:50.10","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.6","","2007-06-05 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4145","SN 2007ek","15:23:04.860","+08:46:55.70","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.7","","2007-06-04 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4144","SN 2007ej","22:14:52.159","+06:43:53.69","SN Ia","","Anon.           ","","","","","","","","","0","1","","19","","2007-05-31 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4143","SN 2007ei","14:10:11.290","+08:18:39.82","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.1","","2007-05-31 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4141","SN 2007eg","13:09:50.340","+20:44:42.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.3","","2007-05-30 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4139","SN 2007ee","14:47:47.340","+16:49:53.11","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.4","","2007-05-28 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4137","SN 2007ec","21:49:32.580","+19:01:44.40","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.3","","2007-05-24 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4133","SN 2007dz","21:45:16.260","+11:02:48.59","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.9","","2007-05-13 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4131","SN 2007dx","12:51:12.749","-09:01:45.19","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.6","","2007-05-09 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4129","SN 2007dv","14:00:51.019","+22:57:28.40","SN Ia","","Anon.           ","","","","","","","","","0","1","","19","","2007-05-04 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4128","SN 2007du","13:21:54.910","+23:02:26.81","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.8","","2007-05-04 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4127","SN 2007dt","20:59:25.699","+03:39:12.49","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.1","","2007-04-30 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4126","SN 2007ds","16:14:04.601","+08:55:19.99","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.7","","2007-04-29 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4125","SN 2007dr","16:41:55.999","+15:22:59.09","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.9","","2007-04-27 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4122","SN 2007do","10:36:10.181","+34:32:33.40","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.2","","2007-04-27 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4121","SN 2007dn","15:22:45.799","+17:13:20.21","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.9","","2007-04-24 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4120","SN 2007dm","15:02:55.121","+07:12:05.62","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.6","","2007-04-22 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4119","SN 2007dl","13:56:54.230","+10:50:39.19","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.3","","2007-04-22 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4118","SN 2007dk","12:31:25.430","-04:29:13.49","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.2","","2007-04-19 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4117","SN 2007dj","11:10:19.970","-01:20:20.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.4","","2007-04-19 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4116","SN 2007di","16:14:25.920","+05:09:21.10","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.7","","2007-04-18 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4115","SN 2007dh","11:52:36.701","+12:20:14.39","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.8","","2007-04-18 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4114","SN 2007dg","10:40:15.341","+18:16:41.02","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.6","","2007-04-18 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4113","SN 2007df","12:29:43.730","-14:43:11.32","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.2","","2007-04-08 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4112","SN 2007de","14:07:39.890","+19:28:04.80","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.7","","2007-04-04 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4111","SN 2007dd","13:52:49.980","+20:29:49.49","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.2","","2007-04-04 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4110","SN 2007dc","11:48:51.161","+10:03:46.80","SN Ia","","Anon.           ","","","","","","","","","0","1","","19","","2007-04-04 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4108","SN 2007da","11:05:05.659","+08:38:58.49","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.7","","2007-04-04 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4106","SN 2007cz","09:55:36.780","+07:18:15.01","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.8","","2007-04-03 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4105","SN 2007cy","09:11:30.079","+08:27:28.19","SN Ia","","Anon.           ","","","","","","","","","0","1","","19","","2007-04-02 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4104","SN 2007cx","10:19:09.490","+36:50:54.82","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.2","","2007-03-31 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4103","SN 2007cw","14:38:07.481","-08:35:55.72","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.1","","2007-03-26 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 990; PositionRef=CBET  990; Orig Type=Ia   ]",""
"4099","SN 2007cs","23:49:39.000","+29:55:52.10","SN Ia","","UGC 12798       ","","","","","","","","","0","1","","15.9","","2007-06-24 00:00:00.000","","[Discoverer=Winslow, Li (LOSS); DiscoveryRef=CBET 986; PositionRef=CBET  986; Orig Type=Ia   ]",""
"4097","SN 2007cq","22:14:40.430","+05:04:48.90","SN Ia","","Anon.           ","","","","","","","","","0","1","","15.8","","2007-06-21 00:00:00.000","","[Discoverer=Orff, Newton; DiscoveryRef=CBET 983; PositionRef=IAUC 8851; Orig Type=Ia   ]",""
"4096","SN 2007cp","12:42:12.720","-17:24:07.70","SN Ia","","IC 807          ","","","","","","","","","0","1","","17.7","","2007-06-13 00:00:00.000","","[Discoverer=Khandrika, Li (LOSS); DiscoveryRef=CBET 980; PositionRef=IAUC 8851; Orig Type=Ia   ]",""
"4095","SN 2007co","18:23:03.600","+29:53:49.49","SN Ia","","MCG +05-43-16   ","","","","","","","","","0","1","","16.6","","2007-06-04 00:00:00.000","","[Discoverer=Nicolas; DiscoveryRef=CBET 977; PositionRef=IAUC 8851; Orig Type=Ia   ]",""
"4094","SN 2007cn","22:13:55.790","+13:45:23.90","SN Ia","","UGC 11953       ","","","","","","","","","0","1","","18","","2007-05-29 00:00:00.000","","[Discoverer=Khandrika, Li (LOSS); DiscoveryRef=CBET 975; PositionRef=IAUC 8851; Orig Type=Ia   ]",""
"4090","SN 2007cj","09:59:55.759","-29:37:03.29","SN Ia","","IC 2531         ","","","","","","","","","0","1","","15.9","","2007-05-03 00:00:00.000","","[Discoverer=Liou, Chen, Lin, Shih (Taiwan Supernova Survey); DiscoveryRef=CBET 968; PositionRef=IAUC 8843; Orig Type=Ia   ]",""
"4089","SN 2007ci","11:45:45.850","+19:46:13.91","SN Ia","","NGC 3873        ","","","","","","","","","0","1","","17.5","","2007-05-15 00:00:00.000","","[Discoverer=Puckett, Crowley; DiscoveryRef=CBET 966; PositionRef=IAUC 8843; Orig Type=Ia   ]",""
"4087","SN 2007cg","13:25:33.581","-24:39:08.10","SN Ia","","ESO 508-G75     ","","","","","","","","","0","1","","17.7","","2007-05-11 00:00:00.000","","[Discoverer=Thrasher, Li (LOSS); DiscoveryRef=CBET 960; PositionRef=IAUC 8843; Orig Type=Ia   ]",""
"4086","SN 2007cf","15:23:07.661","+08:31:45.52","SN Ia","","MCG +02-39-21   ","","","","","","","","","0","1","","17.9","","2007-05-08 00:00:00.000","","[Discoverer=Puckett, McDonald; DiscoveryRef=CBET 954; PositionRef=IAUC 8843; Orig Type=Ia   ]",""
"4083","SN 2007cc","14:08:41.981","-21:35:48.41","SN Ia","","ESO 578-G26     ","","","","","","","","","0","1","","15.9","","2007-04-27 00:00:00.000","","[Discoverer=Thrasher, Li; DiscoveryRef=CBET 949; PositionRef=IAUC 8843; Orig Type=Ia   ]",""
"4082","SN 2007cb","13:58:17.201","-23:22:20.71","SN Ia","","ESO 510-G31     ","","","","","","","","","0","1","","16.8","","2007-04-27 00:00:00.000","","[Discoverer=Thrasher, Li; DiscoveryRef=CBET 949; PositionRef=IAUC 8843; Orig Type=Ia   ]",""
"4081","SN 2007ca","13:31:05.810","-15:06:06.59","SN Ia","","MCG -02-34-61   ","","","","","","","","","0","1","","16.5","","2007-04-25 00:00:00.000","","[Discoverer=Prasad, Li; DiscoveryRef=CBET 945; PositionRef=IAUC 8843; Orig Type=Ia   ]",""
"4079","SN 2007bz","12:56:53.770","+22:22:22.12","SN Ia","","IC 3918         ","","","","","","","","","0","1","","16.7","","2007-04-22 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 941; PositionRef=CBET  941; Orig Type=Ia   ]",""
"4066","SN 2007bm","11:25:02.299","-09:47:53.81","SN Ia","","NGC 3672        ","","","","","","","","","0","1","","16","","2007-04-20 00:00:00.000","","[Discoverer=Martin; DiscoveryRef=CBET 936; PositionRef=IAUC 8834; Orig Type=Ia   ]",""
"4064","SN 2007bk","15:28:45.581","+58:52:12.79","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.5","","2007-04-20 00:00:00.000","","[Discoverer=Mikuz; DiscoveryRef=CBET 933; PositionRef=IAUC 8834; Orig Type=Ia   ]",""
"4063","SN 2007bj","16:22:10.591","-01:30:51.41","SN Ia","","NGC 6172        ","","","","","","","","","0","1","","15.1","","2007-04-18 00:00:00.000","","[Discoverer=Newton, Gorelli, Puckett; DiscoveryRef=CBET 930; PositionRef=IAUC 8834; Orig Type=Ia   ]",""
"4057","SN 2007bd","08:31:33.281","-01:11:57.98","SN Ia","","UGC 4455        ","","","","","","","","","0","1","","18.4","","2007-04-04 00:00:00.000","","[Discoverer=Prasad, Li (LOSS); DiscoveryRef=CBET 914; PositionRef=IAUC 8829; Orig Type=Ia   ]",""
"4056","SN 2007bc","11:19:14.570","+20:48:32.51","SN Ia","","UGC 6332        ","","","","","","","","","0","1","","16.1","","2007-04-04 00:00:00.000","","[Discoverer=Prasad, Li (LOSS); DiscoveryRef=CBET 913; PositionRef=IAUC 8829; Orig Type=Ia   ]",""
"4054","SN 2007ba","15:16:42.631","+07:23:47.80","SN Ia","","UGC 9798        ","","","","","","","","","0","1","","18.2","","2007-03-29 00:00:00.000","","[Discoverer=Winslow, Li (LOSS); DiscoveryRef=CBET 911; PositionRef=IAUC 8829; Orig Type=Ia   ]",""
"4050","SN 2007ax","08:22:43.260","+22:33:16.88","SN Ia","","NGC 2577        ","","","","","","","","","0","1","","17.2","","2007-03-21 00:00:00.000","","[Discoverer=Arbour; DiscoveryRef=CBET 904; PositionRef=IAUC 8829; Orig Type=Ia   ]",""
"4047","SN 2007au","07:11:46.111","+49:51:13.39","SN Ia","","UGC 3725        ","","","","","","","","","0","1","","17","","2007-03-18 00:00:00.000","","[Discoverer=Lee, Li (LOSS); DiscoveryRef=CBET 895; PositionRef=IAUC 8828; Orig Type=Ia   ]",""
"4046","SN 2007at","14:51:12.281","-21:23:31.20","SN Ia","","ESO 580-G44     ","","","","","","","","","0","1","","17.7","","2007-03-18 00:00:00.000","","[Discoverer=Lee, Li (LOSS); DiscoveryRef=CBET 893; PositionRef=IAUC 8828; Orig Type=Ia   ]",""
"4045","SN 2007as","09:27:36.010","-80:10:39.22","SN Ia","","ESO 18-G18      ","","","","","","","","","0","1","","15.8","","2007-03-13 00:00:00.000","","[Discoverer=Luckas, Trondal, Schwartz; DiscoveryRef=CBET 888; PositionRef=IAUC 8822; Orig Type=Ia   ]",""
"4044","SN 2007ar","13:21:01.930","+58:33:02.41","SN Ia","","MCG +10-19-62   ","","","","","","","","","0","1","","17.5","","2007-03-12 00:00:00.000","","[Discoverer=Duszanowicz; DiscoveryRef=CBET 886; PositionRef=IAUC 8822; Orig Type=Ia   ]",""
"4042","SN 2007ap","15:56:23.059","+16:30:57.89","SN Ia","","MCG +03-41-3    ","","","","","","","","","0","1","","15.5","","2007-03-13 00:00:00.000","","[Discoverer=Puckett, Kroes; DiscoveryRef=CBET 883; PositionRef=IAUC 8822; Orig Type=Ia   ]",""
"4038","SN 2007al","09:59:18.480","-19:28:25.79","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.6","","2007-03-10 00:00:00.000","","[Discoverer=Madison, Li (LOSS); DiscoveryRef=CBET 875; PositionRef=IAUC 8822; Orig Type=Ia   ]",""
"4036","SN 2007aj","12:47:54.449","+54:00:37.19","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.4","","2007-03-03 00:00:00.000","","[Discoverer=Madison, Li (LOSS); DiscoveryRef=CBET 871; PositionRef=IAUC 8822; Orig Type=Ia   ]",""
"4035","SN 2007ai","16:12:53.741","-21:37:48.68","SN Ia","","MCG -04-38-4    ","","","","","","","","","0","1","","18","","2007-03-06 00:00:00.000","","[Discoverer=Li (LOSS); DiscoveryRef=CBET 870; PositionRef=IAUC 8822; Orig Type=Ia   ]",""
"4032","SN 2007af","14:22:21.060","-00:23:37.72","SN Ia","","NGC 5584        ","","","","","","","","","0","1","","15.4","","2007-03-01 00:00:00.000","","[Discoverer=Itagaki; DiscoveryRef=CBET 863; PositionRef=IAUC 8817; Orig Type=Ia   ]",""
"4031","SN 2007ae","17:01:51.950","+79:01:54.59","SN Ia","","UGC 10704       ","","","","","","","","","0","1","","17.5","","2007-02-19 00:00:00.000","","[Discoverer=Nissinen, Hentunen; DiscoveryRef=CBET 856; PositionRef=IAUC 8814; Orig Type=Ia   ]",""
"4593","SN 2007V","10:27:05.580","-03:18:05.11","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.9","","2007-02-12 00:00:00.000","","[Discoverer=Joubert, Li (LOSS); DiscoveryRef=CBET 841; PositionRef=IAUC 8813; Orig Type=Ia   ]",""
"4512","SN 2007S","10:00:31.260","+04:24:26.21","SN Ia","","UGC 5378        ","","","","","","","","","0","1","","16.7","","2007-01-29 00:00:00.000","","[Discoverer=Puckett, Gorelli; DiscoveryRef=CBET 825; PositionRef=IAUC 8804; Orig Type=Ia   ]",""
"4485","SN 2007R","07:46:37.529","+44:47:22.09","SN Ia","","UGC 4008        ","","","","","","","","","0","1","","16.9","","2007-01-26 00:00:00.000","","[Discoverer=Puckett, Gray; DiscoveryRef=CBET 823; PositionRef=IAUC 8804; Orig Type=Ia   ]",""
"4404","SN 2007O","14:56:05.179","+45:24:16.88","SN Ia","","UGC 9612        ","","","","","","","","","0","1","","16.8","","2007-01-21 00:00:00.000","","[Discoverer=Lee, Li (LOSS); DiscoveryRef=CBET 818; PositionRef=IAUC 8804; Orig Type=Ia   ]",""
"4377","SN 2007N","12:49:01.250","-09:27:10.19","SN Ia","","MCG -01-33-12   ","","","","","","","","","0","1","","17.3","","2007-01-21 00:00:00.000","","[Discoverer=Lee, Li (LOSS); DiscoveryRef=CBET 818; PositionRef=IAUC 8804; Orig Type=Ia   ]",""
"4350","SN 2007M","12:04:34.171","+20:11:30.19","SN Ia","","NGC 4076        ","","","","","","","","","0","1","","19.2","","2007-01-14 00:00:00.000","","[Discoverer=Lee, Li (LOSS); DiscoveryRef=CBET 816; PositionRef=IAUC 8798; Orig Type=Ia   ]",""
"4269","SN 2007J","02:18:51.701","+33:43:43.28","SN Ia","","UGC 1778        ","","","","","","","","","0","1","","18.2","","2007-01-15 00:00:00.000","","[Discoverer=Lee, Li (LOSS); Newton, Puckett; DiscoveryRef=CBET 809; PositionRef=IAUC 8798; Orig Type=Ia   ]",""
"4215","SN 2007H","08:35:01.980","-08:20:15.29","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.7","","2007-01-10 00:00:00.000","","[Discoverer=Joubert, Li (LOSS); DiscoveryRef=CBET 806; PositionRef=IAUC 8798; Orig Type=Ia   ]",""
"4161","SN 2007F","13:03:15.079","+50:37:07.72","SN Ia","","UGC 8162        ","","","","","","","","","0","1","","17.3","","2007-01-11 00:00:00.000","","[Discoverer=Puckett, Gagliano; DiscoveryRef=CBET 803; PositionRef=IAUC 8794; Orig Type=Ia   ]",""
"4134","SN 2007E","02:26:34.409","-15:50:36.49","SN Ia","","NGC 921         ","","","","","","","","","0","1","","15.9","","2007-01-10 00:00:00.000","","[Discoverer=Joubert, Li (LOSS); DiscoveryRef=CBET 802; PositionRef=IAUC 8794; Orig Type=Ia   ]",""
"4053","SN 2007B","22:35:31.099","+34:48:06.59","SN Ia","","NGC 7315        ","","","","","","","","","0","1","","16.7","","2007-01-05 00:00:00.000","","[Discoverer=Itagaki; DiscoveryRef=CBET 797; PositionRef=CBET  797; Orig Type=Ia   ]",""
"4026","SN 2007A","00:25:16.661","+12:53:12.52","SN Ia","","NGC 105         ","","","","","","","","","0","1","","16","","2007-01-02 00:00:00.000","","[Discoverer=Puckett, Orff; LOSS; DiscoveryRef=CBET 795; PositionRef=CBET  795; Orig Type=Ia   ]",""
"4020","SN 2006ue","11:23:49.570","+21:28:40.30","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.5","","2006-12-16 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 831; PositionRef=CBET  831; Orig Type=Ia   ]",""
"4019","SN 2006ud","09:06:32.460","+10:09:28.69","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.1","","2006-12-16 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 831; PositionRef=CBET  831; Orig Type=Ia   ]",""
"4018","SN 2006uc","07:58:45.919","+54:01:17.40","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.6","","2006-12-16 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 831; PositionRef=CBET  831; Orig Type=Ia   ]",""
"4017","SN 2006ub","02:26:21.341","-08:54:19.80","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.7","","2006-12-16 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 831; PositionRef=CBET  831; Orig Type=Ia   ]",""
"4016","SN 2006ua","02:25:57.010","-08:45:38.30","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.7","","2006-12-16 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 831; PositionRef=CBET  831; Orig Type=Ia   ]",""
